sensor_id,sensor_type,location,lat,lon,timestamp,P1,durP1,ratioP1,P2,durP2,ratioP2
21152,SDS011,10734,44.792,20.482,2023-05-22T08:24:23,7.4,,,4.3,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:26:55,7.55,,,4.95,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:29:24,10.98,,,4.97,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:31:51,8.38,,,4.4,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:34:20,9.38,,,4.9,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:36:46,7.9,,,4.03,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:39:15,8.5,,,4.45,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:41:43,6.32,,,4.25,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:44:10,10.25,,,4.47,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:46:39,8,,,3.67,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:49:12,9.85,,,4.3,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:51:41,9.77,,,4.13,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:54:11,9.73,,,3.77,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:56:41,7.43,,,3.78,,
21152,SDS011,10734,44.792,20.482,2023-05-22T08:59:21,7.38,,,4,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:01:49,9.43,,,4.2,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:04:17,9.9,,,4.03,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:06:48,9.87,,,3.97,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:09:16,8.88,,,4.38,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:11:44,5.88,,,4.05,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:14:12,7.13,,,4.07,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:16:44,9.02,,,3.9,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:19:13,8.68,,,3.78,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:21:41,5.1,,,3.8,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:24:14,7.6,,,3.65,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:26:40,9.25,,,3.83,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:29:07,6.9,,,3.4,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:31:41,5.9,,,3.7,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:34:09,5.65,,,3.47,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:36:40,8,,,3.5,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:39:07,5.97,,,3.33,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:41:36,9.25,,,3.9,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:44:15,6.38,,,3.6,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:46:45,6.45,,,3.17,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:49:13,9,,,3.83,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:51:42,5.45,,,3.85,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:56:40,10.75,,,4.07,,
21152,SDS011,10734,44.792,20.482,2023-05-22T09:59:10,7.32,,,3.7,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:01:39,9.15,,,3.7,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:04:08,6.53,,,3.28,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:06:40,8.18,,,2.88,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:09:12,9.02,,,3.53,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:11:46,8.9,,,3.25,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:14:16,5.97,,,2.8,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:16:43,6.1,,,3.58,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:19:11,5.95,,,3.4,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:21:40,4.8,,,3.5,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:24:07,8.98,,,3.22,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:26:35,9.98,,,2.78,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:29:09,5.43,,,3.03,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:34:16,6.2,,,2.97,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:36:57,7.78,,,3.63,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:39:46,7.38,,,3.6,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:42:28,5.9,,,3.25,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:44:59,6.15,,,3.67,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:47:27,8.27,,,3.2,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:50:10,5.75,,,3.3,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:52:38,11.8,,,3.5,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:55:06,5.82,,,3.28,,
21152,SDS011,10734,44.792,20.482,2023-05-22T10:57:37,6.95,,,3.42,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:00:10,6.47,,,3.5,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:02:41,5.3,,,3.2,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:07:44,9.63,,,4,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:10:11,6.6,,,3.42,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:12:38,8.85,,,3.9,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:15:08,7.72,,,3.47,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:17:42,5.3,,,3.58,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:20:17,6.1,,,3.5,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:23:00,5.7,,,3.88,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:25:31,7.53,,,3.42,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:28:03,6.05,,,3.85,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:30:32,4.22,,,3.55,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:33:00,10.8,,,3.83,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:35:27,4.65,,,3.75,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:37:56,4,,,3.35,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:40:25,5.8,,,3.17,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:42:56,8.5,,,3.63,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:45:23,5.97,,,3.55,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:47:56,5.18,,,3.28,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:50:22,5.68,,,3.58,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:53:05,7.93,,,3.67,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:56:00,10.52,,,3.5,,
21152,SDS011,10734,44.792,20.482,2023-05-22T11:58:56,3.4,,,2.88,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:01:50,10.35,,,3,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:04:18,4.07,,,3.08,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:06:44,6.47,,,3.08,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:09:11,5.07,,,2.83,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:11:39,5.85,,,3.33,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:14:10,4.93,,,3.1,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:16:37,5.88,,,3.25,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:19:05,9.65,,,3.1,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:21:32,6.57,,,3.22,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:24:02,8.38,,,3.88,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:26:30,6.82,,,2.85,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:28:58,3.7,,,2.6,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:31:26,5.9,,,3.55,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:33:53,3.35,,,2.7,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:36:34,4.07,,,2.8,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:39:06,5.97,,,2.75,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:41:35,7.95,,,2.88,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:44:02,6.63,,,3.2,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:46:30,6.2,,,2.85,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:48:58,9.43,,,3.3,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:51:28,9.4,,,3.3,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:53:57,7.18,,,3.22,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:56:25,5.5,,,3.22,,
21152,SDS011,10734,44.792,20.482,2023-05-22T12:58:53,7.28,,,2.63,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:01:19,3.78,,,2.97,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:03:50,8.95,,,3.67,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:06:20,4.67,,,3,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:08:46,6.53,,,3.55,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:11:14,9.98,,,3.55,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:13:41,10.57,,,3.25,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:16:08,9.57,,,3.47,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:18:36,7.97,,,3.78,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:21:04,10.6,,,3.63,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:23:31,5.72,,,3.33,,
21152,SDS011,10734,44.792,20.482,2023-05-22T13:25:58,8.6,,,3.58,,
